reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFaIwUPMMuQ60uQRZVNp9zuNRcDCQZtTiDFShj6XLKf2BcLt0Qztsu2u3aaypgpDyc1_lb_1a29_cmWYA,Tess Jones,https://play-lh.googleusercontent.com/a-/AOh14Gj5-eD49pmjRgCzqyLJXVGCDNN0Jlld6eFp40mEeA,99% percent love this app! I would like the option to turn off the vibration that occurs when moving a task from one sublist to another. It's annoying to other people nearby when I'm using it in a quiet place which stops me from using it at certain times of my day. Otherwise fulfills all of my to do list and note taking needs.,4,23,5.2.0.23,19/07/2020 23:04,"Thank you for your feedback. We truly value our users input, and our Product team is always adding user suggestions to our roadmap. The suggestion you posted has already added to our UserVoice forum, and you are welcome to vote for it here: https://bit.ly/2CunTgF. The more votes a suggestion gets, the more likely it is to be added in the future!",22/07/2020 20:03,newest,com.anydo
gp:AOqpTOGW_tdicVNoqc8FCAmx7Inklksf0F4tVRl-AGibodVE1HIm9hioTSLtrBZCZTGWLjIl-DmrOfSrUQ8Icw,Michael Gordon,https://play-lh.googleusercontent.com/a-/AOh14GgcAjEzo1lUcX-t5htWcW8i8cghQg2YiGhAQKKG1G0,"Great tool. I use it every day. There's a bug, however, that's very annoying. I'm on Galaxy Note 9. When I move the items, there's 80% chance the item will loose previously assigned datetime and will be moved to the Someday list. It's very annoying and time consuming! This is the sorting mode by Time. Additionally, when I choose this mode, majority of items belonging to various lists, unfortunately, will not be sorted by date & time, so I'd have to move them manually... Please fix these issues",4,270,5.2.0.23,17/07/2020 12:28,"For a chronological view of your tasks, by reminder time, please go to the Calendar View :) Keep in mind that the Task View does not sort tasks by the hour, but only by specific time categories (Today, Tomorrow, Upcoming and Someday). If you're still experiencing any issue, please submit a bug report via Settings - Support, we'll be happy to help.",19/07/2020 13:49,newest,com.anydo
gp:AOqpTOEtbcgCrxeKGk8c5A22f0mMGqnvBjUrVpRFJ2tYU-B0c7uPpbhSH7V2-89dVAh5jpPt3G23w2frIIFc3g,Rinku Gurjar,https://play-lh.googleusercontent.com/a-/AOh14GjRM7HcQgDexvvms1wnQuENW8V6KwXLNVTHyyilMQ,Nice app foe reminder,4,1,5.2.0.23,17/07/2020 10:54,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,19/07/2020 13:42,newest,com.anydo
gp:AOqpTOGONIuGcdKfJMk2VSgsWKrahdDnKKJ5Fbc0mQDeDlwdXNys4DshfWYanaLLKkOQdBJhAEv_VRuhDdFn1Q,Braden Dodge,https://play-lh.googleusercontent.com/a-/AOh14GhIn72VkOKB0a1vrvGgSRqLmD_B9nFFQRUuuFey-A,"Great app, very usable, lots of features...but 36$ a year for premium? That's almost as much as I pay for my premium password manager, and that's much more complicated and costly to develop and maintain. This is a GREAT app, but there's no way I'm going to pay that much.",4,5,5.2.0.9,15/07/2020 21:51,"You can use Any.do for free! We provide 90% of our features completely at no cost, including all core features. We modeled all our pricing tiers off of similar services, so we could stay competitive. That said, you are welcome to contact our customer support (https://www.any.do/contact_form) to hear more about our special offers :)",16/07/2020 11:57,newest,com.anydo
gp:AOqpTOF-uxy7POl00KkoSS0yc3q6FNMiDmuyTMOuA7164Hf2D_f8n9xTsjj9JuZ3wFWA3R8glqMHSOo_Fo2fww,Raj Balar,https://play-lh.googleusercontent.com/a-/AOh14GhLfeqMrFCkUcCZQm2df-i3FhZYFHJit63cz7MK6w,Nice app very useful,4,0,5.2.0.9,14/07/2020 21:03,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,15/07/2020 14:27,newest,com.anydo
gp:AOqpTOEc_XqwVz5EcXkrZ1LGEfQr9YOYs2ttODKiA5BR1UuYx8wTWvbupZ8DJcRD_588GSA8Yt9Bl2WtilHRCw,Peter Kojo Klegeh,https://play-lh.googleusercontent.com/-5smYyNAjrwI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucndwj30Mumg_HwzXHecJ63f0XA0BQ/photo.jpg,Nice,4,0,5.2.0.9,13/07/2020 17:01,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,14/07/2020 12:13,newest,com.anydo
gp:AOqpTOHQW75Qjv4PhSMTYpQBgDSvzkDeqG37ixJKpt_Ut82_7wvpL6tb1HdRF74k70tnzhYycnDK2uCoFigEYA,Eric Rupia,https://play-lh.googleusercontent.com/a-/AOh14GhkT6yZBDEYEonurmWmP098p6SYJXSZZsYB2LEyig,"Easy to use and very straightforward, no fuss just works perfectly with timely reminders.",4,3,5.2.0.9,13/07/2020 13:51,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,14/07/2020 12:10,newest,com.anydo
gp:AOqpTOF7vQDafKNDt8BgJO5pmnroQrX_FtojHRb_frSNoC9NH-T4-Fg-Tsz6cXJZHh3WqYAY6IcH-CX6LyzMIQ,Dipon Deb,https://play-lh.googleusercontent.com/a-/AOh14Gjwh1bvIXf4jleayJLh3ewJw2Xa78LwX5wQf_k7hA,Helpful app. Thanks for the good work.,4,2,5.2.0.9,13/07/2020 10:48,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,14/07/2020 12:10,newest,com.anydo
gp:AOqpTOEFS0DZpjjoALFp4utNgvIWw9n1RMs-VSwLhgoNbcWTdtFNEyAR6RE7rSB8UDXKxWNsv6rgiAnYWWHLtw,Abbey Okeowo,https://play-lh.googleusercontent.com/a-/AOh14GigWPoG1pAQgabLXZHzapzb0M-ttluo_b4ZZtCUy1U,"Any.do is gradually becoming my daily tool for managing my schedule, tracking customer debt position. It is a rewarding experience for d money.",4,0,,12/07/2020 08:24,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,13/07/2020 12:18,newest,com.anydo
gp:AOqpTOF2KoTgTmu-UuSK_P2eBku6BG385Z_f0F44vIXOtyzaJD-FrN3mpCRmIKC-RNNNtbWvNY8UI16yThMYRQ,ASHUTOSH,https://play-lh.googleusercontent.com/a-/AOh14GgaNM1pw-KxOF1_5XtqQhkMnIvU_84A0dh49HyceQ,"I reinstalled 5 times but is'nt working basically It is'nt singing with any of 3 methods. Plese fix It, I am unable to use such a good application.",4,0,,11/07/2020 23:28,"We are unaware of any issues with the app not allowing to log in correctly, so that's odd. Please contact us at- https://www.any.do/contact_form, we will be happy to get to the bottom of this for you.",13/07/2020 12:15,newest,com.anydo
gp:AOqpTOGbuobPqES3nCyCQqrj5HEZ1ruPmLw_ODrRdo-dVcChSqejlAJNXhTeyXjLPjfzh7UkUHmFZG3EWf9Nig,Parth Gupta,https://play-lh.googleusercontent.com/-k0UB-3cI4a4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnH_j0xT4pv8P4--qYT-0hKGrxJdQ/photo.jpg,The app lacks tools to view how good I am keeping up with my daily habit/recurring tasks.,4,0,,11/07/2020 13:53,"Thank you for your feedback. We truly value our users input, and our Product team is always adding user suggestions to our roadmap. The suggestion you posted has already added to our UserVoice forum, and you are welcome to vote for it here: https://bit.ly/2WeYvlr. The more votes a suggestion gets, the more likely it is to be added in the future!",13/07/2020 12:01,newest,com.anydo
gp:AOqpTOFHLEybriFmdKm5IHSKU4TtSQU3_1GDUcM73igPQrRYv-iLvXE5rEM7ifB9zASwSVAY9cmZeWP4NQSq2w,Ronaldo Limbat,https://play-lh.googleusercontent.com/a-/AOh14GgBDsaKoQuZFkGu2p6ApDLONKqBk6qtLEe6--71jg,"Very good planning organizer, but there's still few bugs here and there. In the grocery list, why i can't open the completed lists? It's always close again after 1 second. Please fix.",4,2,5.2.0.9,11/07/2020 12:38,"We are unaware of any issues with the Grocery list not opening correctly, so that's odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",13/07/2020 11:57,newest,com.anydo
gp:AOqpTOHNfVN4euO4McdxU6yRzASGclKh6qjh5tkqNWq_L53TWnetL_5Sk5-zAdVASGy3pq-lsWcepB0Wgw_DFw,मेरा भारत,https://play-lh.googleusercontent.com/a-/AOh14GjNd99cpskxJnGsI8MrB60EWAuzpJkGEVIqKCF02A,Very nice,4,0,5.2.0.9,10/07/2020 12:34,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,12/07/2020 13:14,newest,com.anydo
gp:AOqpTOE8i1DXmWOzXv46CsGVcEnBvZ6BJ9lF-v1dMO8WIbJJP9G3SZbFP93SXBwaSdTKotk1zkX_4D-kPo2W0g,Eff Socialism,https://play-lh.googleusercontent.com/a-/AOh14Gix9-U96JtUXDratJvKQkJfyRFbDpZYBKYdD_k3Tw,Great app but needs work.,4,0,5.2.0.9,10/07/2020 06:53,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,12/07/2020 13:11,newest,com.anydo
gp:AOqpTOE4CUXYmQ3g1nZaoL0lqvtV8jGbrLEC42Hn7-xC5z8zdi7W5tDqdb1MOQdn9734IxMtWED-T2UKhkOu5w,Zach Anderson,https://play-lh.googleusercontent.com/a-/AOh14GhrIinjgmZQDeYgqo6AUduvKCB2vPsA5SBYQOQ_ZQ,"Best wunderlist replacement with one major flaw. As far as a to-do list app it is pretty decent and has what you would want. It is very tricky to figure out how to disable all of the random notifications this app sends you. That is my major complaint, but once you finally get it all disabled this app is decent. The layout is a little messy, but the smart grocery grouping is nice.",4,16,5.2.0.9,09/07/2020 20:40,"We'd love to get your feedback about what specifically you liked or disliked about the layout and the notifications settings, by writing to us at https://www.any.do/contact_form. We're constantly trying to provide the best possible app for our users, and feedback like yours help us do so.",12/07/2020 13:10,newest,com.anydo
gp:AOqpTOHtt1c03K8ppnFS3avubiaPNmLLKJLp-ZqrbJbYp0DTsggdRuWbm4_MBX4eazMM8FOfGMsvU2G1OIKf1w,Oluwatunmise Alake,https://play-lh.googleusercontent.com/--nHSyQBzfmE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnqcb9OKxuk7OSODTpWP_gD7F0woQ/photo.jpg,"This app is great , I mean really it is.. you can do a lot of things but only if you pay which isn't a bad thing , it's just that as a student adding this to my expenses is just not feasible ... Hence the 4 stars , connecting to a student service such as UniDays would increase influx of student users.",4,1,,07/07/2020 03:37,"Please note that 90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",07/07/2020 16:35,newest,com.anydo
gp:AOqpTOFMwrg0HKcb-s3AmWxhdX-YhVQ9aXhMaCsKNoDSqS-_-W-Rf_m8IUoROTT4AOdL6QCW0Tvky8E0RHul_g,Mohssine Khaldoun,https://play-lh.googleusercontent.com/-uZIxW7sg2Ek/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmU40ecOEVitCIpj2-cslY17xjY6Q/photo.jpg,Goood,4,0,5.1.2.2,07/07/2020 03:24,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,07/07/2020 16:35,newest,com.anydo
gp:AOqpTOHyx-5RFa9kdAT0l2SXNIwgcgQTx1n6aTjTo-wEQthAf_dMCZaykfxEF_dk3TMXpAIiQLBOLLW170y6nA,Olga L. Olivo,https://play-lh.googleusercontent.com/-9UbAURfD6fM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnWvIhW2I7HxPyFhO3XczNXl4ZB0w/photo.jpg,Good,4,0,5.2.0.9,03/07/2020 22:48,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,07/07/2020 15:51,newest,com.anydo
gp:AOqpTOFRVg63Z_3V1Hj1LaTCS4K7wEzjcaQNDTH_MgNn95itWp6z1Ezc_PvfKTH0hupMQXYZboRrFSp6AH0BpQ,Renzo Sabete,https://play-lh.googleusercontent.com/-7pp6S918yxA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnsmLrtTbrGAF3HXNrbBqoP-upmRw/photo.jpg,There's no search option for mobile version even I already have the latest version,4,0,5.2.0.9,02/07/2020 19:06,"We've recently added the search option, so you can easily locate any task on your Android app :) You are welcome to read about it on our Help Center at- https://support.any.do/sorting-and-filtering/. For any questions or assistance, please contact us at https://www.any.do/contact_form.",07/07/2020 13:25,newest,com.anydo
gp:AOqpTOHcPgBXPCvNbkGJB-NDjvUO1FikphO-gc1NAkmFsqJJX9AIjVBDFnjInq-WTnmWh7HeoD8WbP_YS9q2Dw,Gelly Clarin,https://play-lh.googleusercontent.com/a-/AOh14GhDYfLwq-HeCVku4CYK74_qujSxCdhhU6UUnkQICxw,So far so good. I just dont like the fact that it has payment to get full features and it's quite expensive.,4,1,5.2.0.9,01/07/2020 04:55,"90% of the app is completely free and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish. Our prices are per the industry standards. If you have any questions or suggestions, simply contact us at- https://www.any.do/contact_form and we'll be happy to help!",02/07/2020 12:31,newest,com.anydo
gp:AOqpTOE9cpG1KDCsY01tB1rRmZq8xQSUgC1P9p9MdJyG4oeVJYJIQkKJNlZg21ePM7VF78s5OWEvgCpYey1BOQ,Alex oshim,https://play-lh.googleusercontent.com/-4F4NXVAmhS0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmI0nuu9Zl6btrLR2XPT9TdOBcI2Q/photo.jpg,Great,4,0,5.2.0.9,01/07/2020 03:01,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,02/07/2020 12:28,newest,com.anydo
gp:AOqpTOGEIO1WyD4hKYPVkDfjBjUBtXOKfH6w1QssPbiWATiJNzUgqBGtENoKNV7dF4U_rteLicI7DoX2HUymoA,Derek Johnson,https://play-lh.googleusercontent.com/a-/AOh14Gj0Lj_Wg1N9p41ZWnu2N-WrdOvkGHLHJmosM-aHaV4,Great app for tracking tasks. Could use some work on gesture/finger detection. For example I will always accidentally close the text field for a new note when trying to hit save. Pro version is good but a little pricy for the benefits.,4,3,5.2.0.9,30/06/2020 23:37,"90% of the Any.do app is completely free! We allow our users to enjoy most of the features for as long as they wish. Our prices are per the industry standards. Thank you for your suggestion regarding 'gesture detection', we are constantly trying to provide the best possible app for our users, and feedback like yours help us do so.",02/07/2020 12:21,newest,com.anydo
gp:AOqpTOGIDUuMeGjLDg7h37zNhY5I820AwmOLoILPbk8Sges8iRhwcpWt5av1hmZleEOctlSim8TviVnLUTr2iA,Asad Munir,https://play-lh.googleusercontent.com/-vmXrRc4v66M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckHP-XSmhJOI_Pc3qX6OLL5m0j3tw/photo.jpg,Its a very good app...the only issue thats what i am facing is the reminder thing..it dont used to send me reminders and it only notify me when the app is opened. However i have already given all the notification rights. Dear any.do team kindly look in to the matter or advise me if i have missed something with respect to notification settings. Thanks,4,10,5.2.0.9,28/06/2020 23:35,"We are unaware of any issues with the Reminders, so that's odd. Please make sure to follow the instructions on our Help Center at- https://support.any.do/why-did-my-reminders-stop-working/ :) That said, our team will be happy to look into it for you, should you submit a bug report via Settings - Support.",01/07/2020 12:52,newest,com.anydo
gp:AOqpTOGX2eEezxyczgxptEAjwsmI215qRij-35KAlzoL0oOOJiUy3xarSw449J_0fY8sOgYVQ0lsZTvCMtzSsQ,Minh Tuấn Nguyễn Đoàn,https://play-lh.googleusercontent.com/a-/AOh14GjtEQtRBTldHljMFEKZ6i8jd2BriDsodkrb-UCVAQ,Good note,4,0,5.2.0.9,27/06/2020 18:25,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,01/07/2020 12:21,newest,com.anydo
gp:AOqpTOGcXyGT1q-MTIuIi50h0-mXtZCPQGDu0r7Z-iCgc0xUremFZWg8LGldAOmPYYrJFv_lB_UGLYfVos4fLQ,Muhammad Akhdan Fadhilah,https://play-lh.googleusercontent.com/a-/AOh14Gg7VFJxurECVLh7vPivUxYjMNkkndeDIR-s9r-vEA,"It is great, but it would be better if the sort by Time feature is really sort it by Time. Not only today, tomorrow, and upcoming. It is really inconvenient if in the Upcoming tasks, it is not sort by time.",4,4,5.2.0.9,26/06/2020 20:12,"For a chronological view of your tasks, by reminder time, please go to the Calendar View :) In order to allow manual reordering, the Task View does not sort tasks by the hour, but only by specific time categories (Today, Tomorrow, Upcoming and Someday). For any questions or assistance, please contact us at https://www.any.do/contact_form",28/06/2020 12:27,newest,com.anydo
gp:AOqpTOGQD4JVTWb6h8t2LrXhi4WSdyOPiSC_9dHTgXI5JJ_Q4QegvPikfs8v1oMvpnjLhOsZwQRcIVobpSWECQ,chloe Koh,https://play-lh.googleusercontent.com/a-/AOh14Gh4A9OYObWfKOjhIR95YDZIwsAzKZUKj2tB6g_v9H0,So far this is the best app I have used to plan for my hw and studiesas it is very easy to set and plan the things you want .I highly recommend you to try this app.,4,2,5.2.0.9,26/06/2020 12:39,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,28/06/2020 12:19,newest,com.anydo
gp:AOqpTOHs7WeV01fdNwMfaSJ9dHVVo3zagEIaP-gY74QWXMXLVnQuGNb1siPc7ayQ9jcLoOnCq6tgdDPjLnDYrg,Laura Stanhope,https://play-lh.googleusercontent.com/-yibjSgElMIM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckaBZ4z7eXKOisC8GDmRsQRuHH7xA/photo.jpg,"It suddenly quit syncing. I've tried logging off and back on again with no luck. When I try to do it manually it just already says that it was synced ""just now""...even though none of the things I have added show up. Never had this problem before. If I can't get it resolved I will remove app and find something different. Very frustrating. Update: I did a FORCE STOP on the app, and it seems to be back to normal. It works for what I need (shopping list) but isn't the easiest for rearranging the list, and the advertisement at the bottom of the list is very annoying and makes rearranging the list even more difficult.",4,96,5.2.0.9,23/06/2020 19:31,"Please note that you can move items between categories on the Smart Grocery List by tapping the item you want to change the category of, and choosing your desired category. The pop up at the bottom simply suggest adding identifiable grocery items to your list, and is not an ad. To learn more, visit our Help Center at- support.any.do/grocery-list.",24/06/2020 15:17,newest,com.anydo
gp:AOqpTOHaT8Qs2a6vRLNThKB5kvWtV_6uNkatJyqidD92aGwDZ-Zt2EBbQoi6cszUBOxZ3wbE45W4j1FLiBL7ZA,Nayanmoni das,https://play-lh.googleusercontent.com/a-/AOh14Ggi3ZaalA-Xh22bPpRJgV0Jh28SQ6NsNUqWvo69fg,This app really help me.😊,4,0,,23/06/2020 17:49,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,24/06/2020 15:10,newest,com.anydo
gp:AOqpTOGvEl0es2_xns8pi4qK5OJVSuF70BMQSYXbl11nkhyIM-NCO25oqQ8QeI3joxBXgKQLMe1FrLSvpT5NTg,Vijay Hiremath,https://play-lh.googleusercontent.com/a-/AOh14GiiRd6ISR0MQpR7aswnAb7FgUbps6brAIPRFX-EEcI,How to disable the everyday 9am reminder to keep a reminder? Honestly don't need it. That's just a noise!,4,1,5.2.0.9,23/06/2020 09:06,"You can disable Any.do Moment at any time from the app’s Settings. Please note that you can also customize when the alert is active– day of the week and time. For any questions or assistance, please contact us at https://www.any.do/contact_form",23/06/2020 12:21,newest,com.anydo
gp:AOqpTOHBiDtlgdNnVxB_tmFy3gDkaJ021LsVpFR0nHLKNXwwf3pAji3KA0T0JVBX8N1BjM_MuH_47nat5wtQwQ,Geemal Wattaranthenna,https://play-lh.googleusercontent.com/a-/AOh14GgiEmrFLTCaAsdOAsF3DcVQoqpU5DHaz4BelH3f4A,No pop-up reminders because we use planner as we forget.,4,2,5.2.0.9,22/06/2020 09:53,"Hi, due to new restrictions from Google, the popup on Android Q (Android 10) was disabled. To re-enable the pop up, go to your device settings- Apps & Notifications- Any.do- Advanced Settings- and enable all notifications types. If you're still having issues with your reminders, please submit a bug report via settings - Support, so we can assist!",22/06/2020 12:58,newest,com.anydo
gp:AOqpTOHEIvNSdz0iQzBW6ecA0XAUH5rWSEB98V_mar7OMHfFMH5XZm5IUGx8POgDRhb8K8ZUVyNCAykXD1o_ew,Juan Perez Perez,https://play-lh.googleusercontent.com/a-/AOh14GhBp4qOpPZYMQiScmo4ZGVPuYOjCKEmjuYJ6ZDT,"The grocery lists don't work on Huawei P30 Pro after your last update. The different list sections fold and unfold by themselves. It became impossible to use them. Fix it and I'll give you 5 stars again. Thanks for the follow up, I edit the review to 4 stars by now for the good customer service. Waiting for the big to be fixed!",4,0,,21/06/2020 17:39,"Thank you for reaching out. Our Support team will be happy to assist, and we'll be sure to get back to you as soon as possible.",22/06/2020 12:39,newest,com.anydo
gp:AOqpTOEYODkr040IUeRi7Wjebk1Z9vsutbd3NySM7BCwlWWsph8hVN63YjaQKNPmXjJQqQp1B35G7ELXzYIFzA,_Shivansh Khampar!a_,https://play-lh.googleusercontent.com/a-/AOh14GiYlx11H-uKExYDGzhjrv1d-60xRUC9FQAmX7wnFA,"Increase my productivity, helps me to remind, and also the price for premium version is also very less.",4,1,5.1.1.13,20/06/2020 13:36,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,21/06/2020 17:45,newest,com.anydo
gp:AOqpTOEP-0lyEYOV3TL9Tetqu4u6MzFg2hXIbX03Zzdv08j30c9sF7KA-UiP2FgfkMg1QZG4HfG2ygUKU462HQ,Nicole Lyn,https://play-lh.googleusercontent.com/-RhoRiQYtEYc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmR4C619J6KKiXUNPPaEQsBRHFeKQ/photo.jpg,It helped me,4,0,,17/06/2020 14:03,How do you think we can make this a 5 stars review? We'll be happy to receive any feedback!,18/06/2020 12:08,newest,com.anydo
gp:AOqpTOH3LKUc_-ByvjChFxoV-jBh9a_-byJANouqAMVz6Bx-F8tEXKx1jSxp45NKV18cGq3iuOLiDwbext-nTw,L Scherer,https://play-lh.googleusercontent.com/a-/AOh14GieAvML2qQoD8D7W99RnmHqgImmdjM6hit36lslclc,"I LOVE this app. It was the one I narrowed down to after having downloaded several to-do apps. HOWEVER, I wish it had just a plain note taking feature for day to day things to remember, without it being attached to a to-do item. I also wish the interface was slightly easier to manage, there are a couple fixes that would increase the apps ability to be intuitive for the user. (An easier way to undo checking off a list item, being able to view the agendas differently ie calendar and tasks)",4,184,5.2.0.9,17/06/2020 08:51,"Any.do is a minimalist task manager, which reflects in our design and functionality. However, We'd love to get your detailed feedback by writing to us at - https://www.any.do/contact_form. We're constantly trying to provide the best possible app for our users, and feedback like yours help us do so.",17/06/2020 12:35,newest,com.anydo
